change,changePercent,close,date,high,low,open,volume,volumeChange,vwap
-0.806,-1.975,39.993999,2016-10-28 00:00:00,41.063999,39.966,40.799999,21400500.0,0.08784604564925516,40.34133
-0.952,-2.351,39.546001,2016-10-31 00:00:00,40.498001,39.161999,40.498001,23461500.0,0.3353682719546742,39.73533
-1.45,-3.661,38.158001,2016-11-01 00:00:00,39.700001,37.622002,39.608002,35300000.0,-0.6598485917148634,38.49333
-0.406,-1.068,37.604,2016-11-02 00:00:00,38.540001,37.501999,38.009998,21267000.0,-0.6032416132679985,37.882
-0.316,-0.836,37.484001,2016-11-03 00:00:00,38.293999,37.408001,37.799999,13265000.0,0.48445394481150406,37.72867
0.312,0.825,38.112,2016-11-04 00:00:00,38.692001,37.192001,37.799999,25730000.0,-0.3296814035813028,37.99867
-0.076,-0.196,38.641998,2016-11-07 00:00:00,38.858002,38.009998,38.717999,19350500.0,-0.18438609376912718,38.50333
0.23,0.593,38.987999,2016-11-08 00:00:00,39.498001,38.251999,38.757999,16338000.0,0.6002006582569649,38.91267
0.636,1.702,38.012001,2016-11-09 00:00:00,38.400002,36.790001,37.375999,40865500.0,-0.2107758173710798,37.734
-1.14,-2.984,37.07,2016-11-10 00:00:00,38.321999,36.084,38.209999,33751500.0,-0.6924407672057165,37.15867
0.864,2.345,37.712002,2016-11-11 00:00:00,37.776001,36.599998,36.848,19942500.0,0.3912731601599463,37.36267
-1.31,-3.484,36.290001,2016-11-14 00:00:00,37.650002,35.638,37.599998,32761000.0,-0.6791901588928755,36.526
0.198,0.542,36.754002,2016-11-15 00:00:00,37.285999,36.41,36.556,19510000.0,-0.13615187514558583,36.81667
0.256,0.701,36.785999,2016-11-16 00:00:00,36.945999,36.242001,36.529999,17172000.0,0.2972519490086145,36.658
1.034,2.818,37.731998,2016-11-17 00:00:00,37.897999,36.422001,36.698002,24435500.0,0.06203097710304589,37.35067
-1.126,-2.953,37.004002,2016-11-18 00:00:00,38.599998,37.0,38.130001,26051500.0,-0.19474891080027518,37.53467
-0.104,-0.281,36.903999,2016-11-21 00:00:00,37.778,36.882,37.007999,21805000.0,0.2217225256094514,37.188
1.066,2.868,38.234001,2016-11-22 00:00:00,38.293999,36.742001,37.167999,28017000.0,-0.14544451031296632,37.75667
0.506,1.327,38.627998,2016-11-23 00:00:00,39.127998,37.799999,38.122002,24459500.0,-1.0674950340222307,38.51867
0.602,1.554,39.330002,2016-11-25 00:00:00,39.448002,38.728001,38.728001,11830500.0,0.47758986134416676,39.16867
0.128,0.327,39.223999,2016-11-28 00:00:00,39.869999,38.91,39.096001,22646000.0,-0.0202509404635866,39.33467
-1.198,-3.063,37.914001,2016-11-29 00:00:00,39.346001,37.900002,39.112,22196500.0,-0.25152941839812804,38.38667
-0.32,-0.838,37.880001,2016-11-30 00:00:00,38.377998,37.5,38.200001,17735500.0,0.3080719413233458,37.91933
-1.274,-3.384,36.375999,2016-12-01 00:00:00,37.706001,36.200001,37.650002,25632000.0,-0.2681889023575687,36.76067
-0.282,-0.771,36.293999,2016-12-02 00:00:00,36.976002,36.0,36.576,20211500.0,0.007342468444575413,36.42333
0.858,2.351,37.360001,2016-12-05 00:00:00,37.778,36.501999,36.501999,20361000.0,-0.2006722490859771,37.21333
0.066,0.178,37.169998,2016-12-06 00:00:00,37.316002,36.535999,37.104,16958000.0,0.3790439224445706,37.00733
1.4,3.76,38.630001,2016-12-07 00:00:00,38.68,37.0,37.23,27309500.0,-0.7099965561504024,38.10333
0.048,0.125,38.458,2016-12-08 00:00:00,38.5,37.908001,38.41,15970500.0,-0.17322314049586776,38.28867
0.262,0.686,38.436001,2016-12-09 00:00:00,38.768002,38.161999,38.174,13612500.0,-0.1162819303784493,38.45533
-0.074,-0.192,38.486,2016-12-12 00:00:00,38.883999,38.236,38.560001,12194500.0,0.6425944108207916,38.53533
0.994,2.573,39.630001,2016-12-13 00:00:00,40.256001,38.599998,38.636002,34119500.0,-0.6439567322749283,39.49533
-0.01,-0.025,39.737999,2016-12-14 00:00:00,40.599998,39.352001,39.748001,20754500.0,-0.28925953534600574,39.89667
-0.166,-0.418,39.515999,2016-12-15 00:00:00,40.147999,39.478001,39.681999,16098000.0,0.15204508941504913,39.714
0.882,2.226,40.498001,2016-12-16 00:00:00,40.518002,39.52,39.616001,18984500.0,-0.08852957197328058,40.17867
0.048,0.119,40.546001,2016-12-19 00:00:00,40.889999,39.967999,40.498001,17440500.0,0.2561259090230535,40.468
1.148,2.827,41.757999,2016-12-20 00:00:00,41.799999,40.5,40.610001,23445500.0,0.09956601889546048,41.35267
-0.15,-0.36,41.540001,2016-12-21 00:00:00,42.445999,41.481998,41.689999,26038000.0,-0.6738774067050239,41.82267
0.046,0.11,41.689999,2016-12-22 00:00:00,41.998001,41.299999,41.644001,15555500.0,0.33388288191842413,41.66267
1.068,2.567,42.667999,2016-12-23 00:00:00,42.689999,41.542,41.599998,23352500.0,0.21049072806261304,42.3
0.93,2.164,43.905998,2016-12-27 00:00:00,44.450001,42.883999,42.976002,29578500.0,-0.5639656311962987,43.74667
-0.358,-0.808,43.948002,2016-12-28 00:00:00,44.759998,43.439999,44.306,18912500.0,0.06489493201483312,44.04933
-0.776,-1.775,42.936001,2016-12-29 00:00:00,43.84,42.824001,43.712002,20225000.0,0.12872097531555593,43.2
-0.522,-1.207,42.737999,2016-12-30 00:00:00,43.5,42.335999,43.259998,23213000.0,0.21621393479985818,42.858
0.426,0.991,43.397999,2017-01-03 00:00:00,44.066002,42.192001,42.972,29616500.0,0.47177063361127214,43.21867
2.448,5.7,45.397999,2017-01-04 00:00:00,45.599998,42.862,42.950001,56067500.0,-0.8968317066156943,44.62
0.066,0.146,45.349998,2017-01-05 00:00:00,45.495998,44.389999,45.284,29558500.0,-0.06942962065160369,45.07866
0.416,0.917,45.801998,2017-01-06 00:00:00,46.062,45.09,45.386002,27639500.0,-0.38909410729991206,45.65133
0.462,1.009,46.256001,2017-01-09 00:00:00,46.383999,45.599998,45.793999,19897500.0,-0.08729508196721311,46.08
-0.426,-0.918,45.973999,2017-01-10 00:00:00,46.400002,45.377998,46.400002,18300000.0,-0.0025199956173989264,45.91733
0.132,0.288,45.945999,2017-01-11 00:00:00,45.995998,45.335999,45.813999,18254000.0,0.036779061790934514,45.75933
0.106,0.231,45.917999,2017-01-12 00:00:00,46.139999,45.116001,45.812,18951000.0,0.37794190054160515,45.72467
1.55,3.37,47.549999,2017-01-13 00:00:00,47.57,45.917999,46.0,30465000.0,-0.3195452084461289,47.01267
-0.224,-0.473,47.116001,2017-01-17 00:00:00,47.992001,46.874001,47.34,23087500.0,-0.22512602812417087,47.32733
0.342,0.723,47.672001,2017-01-18 00:00:00,47.942001,47.116001,47.330002,18845000.0,0.5125641788342408,47.57667
-0.698,-1.412,48.751999,2017-01-19 00:00:00,49.736,48.150002,49.450001,38661500.0,-0.8391408795756725,48.87933
-0.146,-0.297,48.945999,2017-01-20 00:00:00,49.200001,48.602001,49.091999,21021500.0,0.3286975682191956,48.916
0.614,1.249,49.784,2017-01-23 00:00:00,50.178001,49.099998,49.169998,31314500.0,-0.26128285167656834,49.68733
0.922,1.844,50.922001,2017-01-24 00:00:00,50.959999,49.93,50.0,24827500.0,0.03443783300276125,50.604
-0.568,-1.104,50.894001,2017-01-25 00:00:00,51.692001,50.360001,51.462002,25713000.0,-0.6314837727229466,50.982
-0.356,-0.7,50.501999,2017-01-26 00:00:00,51.147999,50.150002,50.858002,15760500.0,0.0044847298108202,50.6
0.314,0.625,50.59,2017-01-27 00:00:00,50.599998,49.703999,50.276001,15831500.0,0.1670042882323538,50.298
-0.38,-0.752,50.125999,2017-01-30 00:00:00,51.057999,49.419998,50.506001,19005500.0,0.07652875294574962,50.20133
0.538,1.079,50.386002,2017-01-31 00:00:00,51.178001,49.540001,49.848,20580500.0,-0.03973426290795191,50.368
-0.762,-1.506,49.848,2017-02-01 00:00:00,50.639999,49.810001,50.610001,19794000.0,-0.5836466917353388,50.09933
