change,changePercent,close,date,high,low,open,volume,volumeChange,vwap
-1.75,-0.07520412548345509,25.02,25.24,24.8,25.0,248677,0.9618612920110957,25.02,2021-03-22 16:00:00
-1.7,-6.816,23.24,2021-03-23 00:00:00,25.24,23.23,24.940001,13660800.0,0.3549593449868261,23.90333
0.030000000000001137,0.0012875536480687184,23.27,24.29,23.23,24.03,6520331,-31.34002420418812,23.27,2021-03-23 12:00:00
-3.3100000000000023,-0.16558279139569798,23.3,23.8,23.2,23.3,201618,0.9813630716166342,23.3,2021-03-23 16:00:00
-3.46,-14.755,19.99,2021-03-24 00:00:00,23.629999,19.9,23.450001,21178200.0,0.10935883525522949,21.17333
0.0,0.0,19.99,21.99,19.9,21.56,10818199,-39.08091245567951,19.99,2021-03-24 12:00:00
-0.639999999999997,-0.03307493540051664,19.99,20.15,19.8,20.0,269909,0.9723478089109826,19.99,2021-03-24 16:00:00
0.41,2.166,19.34,2021-03-25 00:00:00,19.77,18.452,18.93,23778600.0,0.005853185387104596,19.18733
0.4299999999999997,0.021739130434782594,19.35,19.63,18.65,19.31,9760854,-54.91209508807103,19.35,2021-03-25 12:00:00
-1.1900000000000013,-0.06401291016675639,19.78,19.8,19.34,19.4,174575,0.9860288686828899,19.78,2021-03-25 16:00:00
-1.45,-7.232,18.6,2021-03-26 00:00:00,20.469999,17.67,20.049999,23918600.0,-0.433607844547536,18.91333
0.10000000000000142,0.005350454788657111,18.59,18.8,17.67,18.73,12495409,-15.531380149763184,18.59,2021-03-26 12:00:00
-0.6900000000000013,-0.03833333333333341,18.69,18.83,18.34,18.61,755860,0.9180302446339449,18.69,2021-03-26 16:00:00
-0.8,-4.255,18.0,2021-03-29 00:00:00,19.59,17.84,18.799999,16684200.0,-0.13904761904761906,18.47667
0.3000000000000007,0.01639344262295086,18.0,18.43,17.84,18.24,9221206,-55.49625654033256,18.0,2021-03-29 12:00:00
-0.14000000000000057,-0.007709251101321617,18.3,18.35,17.92,17.99,163218,0.9698002875687305,18.3,2021-03-29 16:00:00
0.36,2.026,18.129999,2021-03-30 00:00:00,18.5,16.76,17.77,14647500.0,-0.14859831405606744,17.79667
0.3200000000000003,0.01731601731601733,18.16,18.3,17.6,18.0,5404621,-24.069559570471043,18.16,2021-03-30 12:00:00
0.5599999999999987,0.029411764705882287,18.48,18.52,18.13,18.13,215585,0.956668866203002,18.48,2021-03-30 16:00:00
0.23,1.223,19.040001,2021-03-31 00:00:00,19.43,18.15,18.809999,12752500.0,0.08106647450909746,18.87333
0.26000000000000156,0.013471502590673656,19.04,19.27,18.6,18.96,4975291,-33.55567131317762,19.04,2021-03-31 12:00:00
-0.5399999999999991,-0.028784648187633214,19.3,19.3,18.85,19.04,143979,0.977613969676498,19.3,2021-03-31 16:00:00
-1.05,-5.303,18.75,2021-04-01 00:00:00,20.26,18.4,19.799999,13877500.0,-0.35570122308624125,19.13667
0.0799999999999983,0.004246284501061481,18.76,19.11,18.4,18.88,6431645,-33.676053224641194,18.76,2021-04-01 12:00:00
-0.05999999999999872,-0.00319488817891367,18.84,18.96,18.75,18.76,185478,0.9480893931112191,18.84,2021-04-01 16:00:00
-0.84,-4.286,18.76,2021-04-05 00:00:00,19.66,18.35,19.6,10236400.0,-0.16763243144590956,18.92333
0.16999999999999815,0.008970976253298056,18.78,18.94,18.35,18.47,3573027,-42.89629838937553,18.78,2021-04-05 12:00:00
0.060000000000002274,0.003156233561283654,18.95,19.0,18.74,18.81,81397,0.9817241867075605,18.95,2021-04-05 16:00:00
0.23,1.223,19.030001,2021-04-06 00:00:00,19.549999,18.68,18.799999,8766800.0,0.2037709801642084,19.08667
0.08999999999999986,0.004712041884816746,19.01,19.55,18.94,19.37,4453810,-72.86943757981855,19.01,2021-04-06 12:00:00
-1.1900000000000013,-0.06644332774986049,19.1,19.19,19.0,19.14,60293,0.9916131018280692,19.1,2021-04-06 16:00:00
-1.33,-6.913,17.91,2021-04-07 00:00:00,19.299999,17.805,19.24,11010400.0,0.5062069460390356,18.33833
0.14000000000000057,0.007756232686980641,17.91,18.49,17.81,18.32,7188951,-54.879914496696465,17.91,2021-04-07 12:00:00
-0.7600000000000016,-0.04395604395604405,18.05,18.1,17.92,17.92,128650,0.9879626586982867,18.05,2021-04-07 16:00:00
-0.81,-4.478,17.280001,2021-04-08 00:00:00,18.200001,16.83,18.09,22297600.0,-1.0313758358690306,17.43667
0.16000000000000014,0.009169054441260753,17.29,17.35,16.83,17.34,10687576,-57.48354811349148,17.29,2021-04-08 12:00:00
-0.16999999999999815,-0.009837962962962856,17.45,17.45,17.25,17.3,182745,0.9576616252310719,17.45,2021-04-08 16:00:00
0.14,0.818,17.26,2021-04-09 00:00:00,17.860001,16.940001,17.120001,10976600.0,0.31303939668930125,17.35333
-0.030000000000001137,-0.0017391304347826747,17.28,17.56,17.01,17.55,4316297,-42.50667271444411,17.28,2021-04-09 12:00:00
-1.3699999999999992,-0.08627204030226696,17.25,17.38,17.01,17.26,99210,0.9896506885718921,17.25,2021-04-09 16:00:00
-1.16,-6.812,15.87,2021-04-12 00:00:00,17.17,15.8,17.030001,15978500.0,-0.4094365252981441,16.28
0.16999999999999993,0.010591900311526474,15.88,16.48,15.8,16.43,9586145,-37.85277428768289,15.879999999999999,2021-04-12 12:00:00
0.3099999999999987,0.018948655256723637,16.05,16.18,15.83,15.92,246730,0.9447329292107514,16.05,2021-04-12 16:00:00
0.42,2.633,16.370001,2021-04-13 00:00:00,16.74,15.85,15.95,11336800.0,0.14561116595949927,16.32
-0.030000000000001137,-0.0018371096142070509,16.36,16.37,15.85,16.07,4464322,-48.52928385199978,16.36,2021-04-13 12:00:00
-0.6199999999999974,-0.03946530872055999,16.33,16.59,16.31,16.37,90135,0.9880953387244955,16.33,2021-04-13 16:00:00
-0.75,-4.554,15.72,2021-04-14 00:00:00,16.938999,15.55,16.469999,13268900.0,0.09135744236523584,16.06967
0.02999999999999936,0.0019059720457432884,15.71,16.23,15.55,16.02,7571404,-41.96465861630652,15.71,2021-04-14 12:00:00
-0.620000000000001,-0.04100529100529107,15.74,15.84,15.7,15.77,176224,0.9788186885072899,15.740000000000002,2021-04-14 16:00:00
-0.72,-4.551,15.1,2021-04-15 00:00:00,15.9,14.66,15.82,14602992.0,0.03274084289299603,15.22
-0.11999999999999922,-0.007999999999999948,15.12,15.43,14.66,15.2,8319787,-69.38915539311489,15.12,2021-04-15 12:00:00
0.08999999999999986,0.0059642147117296125,15.0,15.24,14.98,15.13,118197,0.9823993457512923,15.0,2021-04-15 16:00:00
0.08,0.532,15.11,2021-04-16 00:00:00,15.73,14.56,15.03,15097290.0,0.27912962052826745,15.13333
-0.1899999999999995,-0.01275167785234896,15.09,15.12,14.65,14.92,6715489,-17.681743576618782,15.090000000000002,2021-04-16 12:00:00
-0.7900000000000009,-0.05598866052445081,14.9,15.14,14.86,15.11,359468,0.9585037629874871,14.9,2021-04-16 16:00:00
-0.74,-4.983,14.11,2021-04-19 00:00:00,14.98,13.5,14.85,20943141.0,0.22100604812590224,14.19667
-0.2400000000000002,-0.017303532804614292,14.11,14.26,13.5,13.58,8662665,-28.083008796078694,14.11,2021-04-19 12:00:00
-1.3199999999999985,-0.10517928286852578,13.87,14.15,13.65,14.11,297860,0.9791615814167144,13.87,2021-04-19 16:00:00
-1.23,-8.926,12.55,2021-04-20 00:00:00,13.94,12.45,13.78,26884857.0,0.7081139086834527,12.98
-0.030000000000001137,-0.0023961661341853945,12.55,13.03,12.45,13.0,14293791,-43.3449331744909,12.55,2021-04-20 12:00:00
4.199999999999999,0.2511961722488038,12.52,12.74,12.5,12.55,322332,0.9945162080323366,12.52,2021-04-20 16:00:00
4.06,31.969,16.76,2021-04-21 00:00:00,16.84,12.4,12.7,92107359.0,0.2469535142300802,15.33333
0.6000000000000014,0.03464203233256359,16.72,16.84,15.22,15.64,58779035,-25.897134845265718,16.72,2021-04-21 12:00:00
-0.6900000000000013,-0.041491280817799236,17.32,17.4,16.56,16.79,2185327,0.9365555190848732,17.32,2021-04-21 16:00:00
-2.87,-14.763,16.57,2021-04-22 00:00:00,19.55,16.0,19.44,122312979.0,-0.8635216694212272,17.37333
1.1400000000000006,0.06415306696679801,16.63,17.12,16.0,17.08,34444714,-10.8508843939983,16.63,2021-04-22 12:00:00
0.379999999999999,0.020936639118457247,17.77,18.02,16.41,16.57,2906510,0.919361365296031,17.77,2021-04-22 16:00:00
0.65,3.71,18.17,2021-04-23 00:00:00,18.87,16.48,17.52,65635394.0,-0.21100905886904148,17.84
-0.129999999999999,-0.007214206437291843,18.15,18.87,16.92,17.15,36043641,-37.65079148910617,18.15,2021-04-23 12:00:00
3.150000000000002,0.1487954652810582,18.02,18.42,17.94,18.16,932546,0.973349523830209,18.02,2021-04-23 16:00:00
3.14,17.425,21.16,2021-04-26 00:00:00,21.3,17.73,18.02,54198929.0,-0.26037886109404024,20.06333
0.36999999999999744,0.017177344475394495,21.17,21.3,18.65,18.94,34991720,-14.583326170729459,21.17,2021-04-26 12:00:00
-1.6400000000000006,-0.08241206030150758,21.54,21.75,20.5,21.12,2245459,0.8804574334181531,21.54,2021-04-26 16:00:00
-0.76,-3.679,19.9,2021-04-27 00:00:00,21.69,19.32,20.66,43002093.0,-0.6589893789725075,20.30333
-0.11999999999999744,-0.006066734074822924,19.9,21.69,19.72,21.44,18783761,-57.31003365038369,19.9,2021-04-27 12:00:00
-1.1799999999999997,-0.06344086021505374,19.78,19.99,19.65,19.9,322136,0.9747757595594355,19.78,2021-04-27 16:00:00
-0.68,-3.525,18.61,2021-04-28 00:00:00,20.34,18.52,19.29,25920656.0,-0.34027646535641065,19.15667
0.17999999999999972,0.009584664536741198,18.6,19.08,18.52,18.93,12770890,-24.767087412333442,18.6,2021-04-28 12:00:00
-0.8200000000000003,-0.04565701559020046,18.78,18.82,18.6,18.64,495628,0.9392945211746165,18.78,2021-04-28 16:00:00
-0.85,-4.526,17.93,2021-04-29 00:00:00,19.35,17.44,18.78,19339783.0,-0.661269598734466,18.24
0.11999999999999744,0.00663716814159278,17.96,18.15,17.44,17.75,8164469,-29.450120465751176,17.96,2021-04-29 12:00:00
-0.5399999999999991,-0.03078677309007977,18.08,18.08,17.8,17.86,268126,0.9479948135627081,18.08,2021-04-29 16:00:00
0.18,1.038,17.52,2021-04-30 00:00:00,18.34,17.22,17.34,11641568.0,0.4454194505694951,17.69333
0.22000000000000242,0.012387387387387523,17.54,17.86,17.22,17.67,5155755,-49.82566048895899,17.54,2021-04-30 12:00:00
-1.240000000000002,-0.07506053268765145,17.76,17.77,17.46,17.52,101440,0.9886003681730461,17.76,2021-04-30 16:00:00
-1.28,-7.191,16.52,2021-05-03 00:00:00,17.87,16.47,17.8,20991663.0,0.286193061489307,16.95333
0.030000000000001137,0.0018126888217523344,16.52,17.01,16.47,16.64,8898533,-22.672670052327884,16.52,2021-05-03 12:00:00
0.39000000000000057,0.023022432113341235,16.55,16.6,16.4,16.52,375899,0.9680715152395428,16.55,2021-05-03 16:00:00
0.4,2.415,16.96,2021-05-04 00:00:00,17.65,16.11,16.56,29408040.0,-0.2938059038613067,16.90667
-0.240000000000002,-0.01437125748503006,16.94,17.54,16.56,17.02,11773155,-1.3644420156999453,16.94,2021-05-04 12:00:00
-1.2399999999999984,-0.08020698576972822,16.7,17.85,14.66,16.9,4979253,0.7597265741452679,16.7,2021-05-04 16:00:00
-1.04,-6.295,15.48,2021-05-05 00:00:00,16.65,15.2,16.52,22729870.0,0.20580848372598637,15.77667
-0.13000000000000078,-0.008480104370515381,15.46,16.45,15.2,16.45,20723278,-33.421076584746835,15.459999999999999,2021-05-05 12:00:00
0.03999999999999915,0.0026024723487312394,15.33,15.54,15.2,15.48,602052,0.9562745947778509,15.33,2021-05-05 16:00:00
0.0,0.0,15.41,2021-05-06 00:00:00,16.05,14.6,15.41,28620137.0,-0.10595346740449614,15.35333
0.0600000000000005,0.0038885288399222616,15.37,16.05,14.82,15.93,13768929,-66.99370379698078,15.37,2021-05-06 12:00:00
0.2699999999999996,0.017197452229299335,15.43,15.45,15.1,15.35,202503,0.9789253196201119,15.43,2021-05-06 16:00:00
-0.17,-1.071,15.71,2021-05-07 00:00:00,16.65,15.43,15.88,25878247.0,-0.5663453000011682,15.93
0.0,0.0,15.7,16.05,15.43,15.92,9608829,-47.10066327935324,15.699999999999998,2021-05-07 12:00:00
-1.299999999999999,-0.0902777777777777,15.7,15.74,15.65,15.71,199765,0.973038999347586,15.7,2021-05-07 16:00:00
-1.09,-7.032,14.41,2021-05-10 00:00:00,15.64,14.34,15.5,16521419.0,0.0893792321006597,14.79667
-0.13000000000000078,-0.009110021023125492,14.4,14.95,14.34,14.75,7409406,-16.383994181408664,14.4,2021-05-10 12:00:00
0.3000000000000007,0.020590253946465388,14.27,14.5,14.14,14.5,426220,0.9358186309380039,14.27,2021-05-10 16:00:00
1.2,8.935,14.63,2021-05-11 00:00:00,14.87,13.4,13.43,18143029.0,-0.28673489998476603,14.3
0.2599999999999998,0.017532029669588656,14.57,14.87,14.18,14.36,6640868,-47.09017176954494,14.57,2021-05-11 12:00:00
-0.9600000000000009,-0.06921413121845717,14.83,14.83,14.51,14.69,138092,0.9812290964501091,14.83,2021-05-11 16:00:00
-0.47,-3.275,13.88,2021-05-12 00:00:00,15.07,13.55,14.35,14100052.0,0.3870128411206616,14.16667
-0.02999999999999936,-0.002167630057803422,13.87,14.13,13.55,13.76,7356705,-29.09591232275959,13.87,2021-05-12 12:00:00
-0.09999999999999964,-0.007278020378457034,13.84,13.89,13.66,13.88,244442,0.9803959859738293,13.84,2021-05-12 16:00:00
-0.25,-1.788,13.73,2021-05-13 00:00:00,14.95,12.72,13.98,23002198.0,-0.07290509759868069,13.8
-0.08999999999999986,-0.006593406593406583,13.74,13.98,12.72,13.33,12468977,-91.4710179320983,13.739999999999998,2021-05-13 12:00:00
1.75,0.11363636363636363,13.65,13.77,13.53,13.74,134842,0.9880586372081996,13.65,2021-05-13 16:00:00
1.32,9.368,15.41,2021-05-14 00:00:00,16.13,13.82,14.09,21439173.0,-1.1089643788668502,15.12
0.0,0.0,15.4,16.13,15.11,15.66,11292011,-69.02276419739306,15.4,2021-05-14 12:00:00
0.25,0.01597444089456869,15.4,15.47,15.3,15.3,161262,0.9653285746535804,15.400000000000002,2021-05-14 16:00:00
0.71,4.743,15.68,2021-05-17 00:00:00,15.88,14.65,14.97,10165735.0,0.255120102008561,15.40333
0.009999999999999787,0.0006385696040868318,15.65,15.69,14.91,15.28,4651150,-60.10768058438658,15.65,2021-05-17 12:00:00
0.6799999999999997,0.04161566707466339,15.66,15.68,15.56,15.68,76114,0.9866576729161313,15.66,2021-05-17 16:00:00
0.65,4.145,16.33,2021-05-18 00:00:00,16.85,15.49,15.68,13647482.0,-0.0987116537252392,16.22333
-0.120000000000001,-0.007398273736128298,16.34,16.85,16.06,16.2,5704702,-26.73797067060837,16.34,2021-05-18 12:00:00
-1.0599999999999987,-0.0699208443271767,16.22,16.33,16.13,16.33,205664,0.9653345815293176,16.22,2021-05-18 16:00:00
-0.34,-2.194,15.16,2021-05-19 00:00:00,15.9,14.93,15.5,12421350.0,-0.23019911609599025,15.33
0.03999999999999915,0.002631578947368365,15.16,15.41,14.93,15.29,5932829,-34.3797423817759,15.16,2021-05-19 12:00:00
0.5800000000000001,0.0367553865652725,15.2,15.34,15.14,15.16,167690,0.9590438201083633,15.2,2021-05-19 16:00:00
0.4,2.597,15.8,2021-05-20 00:00:00,16.32,15.35,15.4,10097024.0,-0.17523481070523814,15.82333
-0.02999999999999936,-0.0019047619047618642,15.78,15.81,15.35,15.65,4094376,-84.23557332000999,15.779999999999998,2021-05-20 12:00:00
-0.5299999999999994,-0.03482260183968458,15.75,15.8,15.53,15.79,48036,0.9875391056670143,15.75,2021-05-20 16:00:00
-0.66,-4.159,15.21,2021-05-21 00:00:00,15.94,15.21,15.87,8591495.0,0.10337236133128644,15.45333
0.05999999999999872,0.003926701570680545,15.22,15.62,15.21,15.53,3854940,-35.3680446800883,15.22,2021-05-21 12:00:00
1.0900000000000016,0.06658521686011006,15.28,15.33,15.21,15.22,105998,0.9803013577452434,15.28,2021-05-21 16:00:00
1.02,6.654,16.35,2021-05-24 00:00:00,16.5,15.13,15.33,9582010.0,-0.132119053619404,15.99333
0.029999999999997584,0.0018292682926827797,16.37,16.5,15.74,15.76,5380980,-35.77994832606526,16.37,2021-05-24 12:00:00
-0.389999999999997,-0.024359775140536975,16.4,16.4,16.18,16.29,146302,0.9538156641993267,16.4,2021-05-24 16:00:00
-0.22,-1.354,16.03,2021-05-25 00:00:00,16.64,15.66,16.25,8463783.0,0.2840231991228721,16.11
0.0,0.0,16.01,16.05,15.68,15.83,3167784,-23.22538485657258,16.01,2021-05-25 12:00:00
0.9100000000000001,0.053782505910165486,16.01,16.1,15.86,16.03,130763,0.9702054921711464,16.01,2021-05-25 16:00:00
0.94,5.875,16.94,2021-05-26 00:00:00,17.26,15.8,16.0,11821309.0,-0.1411836335704068,16.66667
0.14999999999999858,0.00878734622144104,16.92,17.26,16.78,17.07,4388829,-38.34334660068847,16.92,2021-05-26 12:00:00
0.1999999999999993,0.011580775911986063,17.07,17.12,16.85,16.94,111552,0.9742138068199155,17.07,2021-05-26 16:00:00
0.27,1.584,17.32,2021-05-27 00:00:00,17.36,16.42,17.05,10358814.0,0.029440278024115175,17.03333
0.10000000000000142,0.005757052389176823,17.27,17.36,16.72,16.86,4326036,-7.287822213707553,17.27,2021-05-27 12:00:00
-0.39000000000000057,-0.02296819787985869,17.37,17.38,17.2,17.36,521975,0.8609840880412359,17.37,2021-05-27 16:00:00
-0.11,-0.643,16.99,2021-05-28 00:00:00,18.36,16.88,17.1,10673031.0,-0.33801279163090664,17.41
0.129999999999999,0.007597895967270544,16.98,17.55,16.88,17.24,3754786,-23.703677143026322,16.98,2021-05-28 12:00:00
-0.120000000000001,-0.0070629782224838735,17.11,17.23,16.88,16.99,151993,0.9548916608052803,17.11,2021-05-28 16:00:00
-0.17,-0.991,16.99,2021-06-01 00:00:00,17.59,16.4,17.16,7976778.0,0.8568011620091401,16.99333
-0.09999999999999787,-0.005920663114268671,16.99,17.18,16.67,16.71,3369510,-54.246925725528776,16.99,2021-06-01 12:00:00
4.649999999999999,0.21587743732590522,16.89,17.1,16.89,17.1,60990,0.9983388655909121,16.89,2021-06-01 16:00:00
3.6,20.056,21.55,2021-06-02 00:00:00,23.0,17.61,17.95,55704209.0,-2.2297752924624654,20.72
-0.129999999999999,-0.006071929005137739,21.54,23.0,19.67,19.67,36715873,-57.065427418755405,21.54,2021-06-02 12:00:00
-0.19000000000000128,-0.008953817153628713,21.41,21.55,20.88,21.38,632319,0.9170037018413126,21.41,2021-06-02 16:00:00
0.89,4.376,21.23,2021-06-03 00:00:00,21.29,19.31,20.34,17247085.0,-0.9160408948901162,20.61
-0.25,-0.011921793037672867,21.22,21.29,19.96,19.97,7618641,-59.861487458060395,21.22,2021-06-03 12:00:00
-0.6600000000000001,-0.032496307237813896,20.97,21.24,20.82,21.22,125180,0.9704862437320402,20.969999999999995,2021-06-03 16:00:00
-0.89,-4.198,20.31,2021-06-04 00:00:00,21.47,20.05,21.2,9001418.0,0.5982745306588523,20.61
0.0,0.0,20.31,20.65,20.05,20.35,4241412,-59.681755751402086,20.31,2021-06-04 12:00:00
1.7300000000000004,0.07849364791288568,20.31,20.41,20.12,20.31,69896,0.9947085488928159,20.31,2021-06-04 16:00:00
1.67,8.182,22.08,2021-06-07 00:00:00,22.81,19.66,20.41,22406889.0,-0.20480851477512174,21.51667
0.16000000000000014,0.007207207207207214,22.04,22.81,21.71,22.32,13209231,-71.82467582587218,22.04,2021-06-07 12:00:00
0.9000000000000021,0.03896103896103905,22.2,22.36,21.95,22.01,181384,0.967245548234011,22.2,2021-06-07 16:00:00
0.65,2.897,23.09,2021-06-08 00:00:00,24.48,22.32,22.44,18597884.0,-0.05751716983485957,23.29667
0.2699999999999996,0.011553273427471098,23.1,23.28,22.41,23.14,5537690,-43.64150973816587,23.1,2021-06-08 12:00:00
-1.0199999999999996,-0.04563758389261743,23.37,23.38,22.9,23.05,124048,0.9817575477984218,23.37,2021-06-08 16:00:00
-1.65,-6.875,22.35,2021-06-09 00:00:00,24.88,22.32,24.0,17586366.0,-0.48696950237106074,23.18333
-0.17999999999999972,-0.008119079837618389,22.35,24.27,22.32,23.44,6799963,-29.763773649779676,22.35,2021-06-09 12:00:00
-0.8800000000000026,-0.04133395960544869,22.17,22.44,22.0,22.35,221038,0.9627244454232983,22.169999999999998,2021-06-09 16:00:00
-0.75,-3.401,21.3,2021-06-10 00:00:00,22.67,20.63,22.05,11826985.0,-0.5372789646886821,21.53333
0.19000000000000128,0.008845437616387397,21.29,22.05,20.63,21.03,5929838,-30.797253457308475,21.29,2021-06-10 12:00:00
0.019999999999999574,0.0009302325581395151,21.48,22.19,21.22,21.3,186489,0.9489674535446452,21.48,2021-06-10 16:00:00
-0.01,-0.047,21.48,2021-06-11 00:00:00,21.79,20.74,21.49,7693454.0,0.5783922243301063,21.33667
-0.05000000000000071,-0.0023310023310023644,21.5,21.65,20.88,21.22,3654315,-50.18231603126138,21.5,2021-06-11 12:00:00
-1.629999999999999,-0.08224016145307765,21.45,21.5,21.27,21.48,71398,0.9875858689848243,21.45,2021-06-11 16:00:00
-0.72,-3.505,19.82,2021-06-14 00:00:00,20.8,19.45,20.54,18247894.0,-0.30999596331099816,20.02333
0.17999999999999972,0.008999999999999985,19.82,20.28,19.81,20.0,5751349,-54.208003762862845,19.82,2021-06-14 12:00:00
-1.2300000000000004,-0.06553010122535964,20.0,20.0,19.82,19.86,104176,0.979479389172234,20.0,2021-06-14 16:00:00
-1.01,-5.101,18.79,2021-06-15 00:00:00,20.21,18.46,19.8,13929733.0,0.0,19.15333
-0.17999999999999972,-0.009682625067240437,18.77,19.16,18.64,18.66,5076652,-45.160194218896336,18.77,2021-06-15 12:00:00
0.5800000000000018,0.030255607720396545,18.59,18.83,18.59,18.82,109979,0.9848042538527881,18.59,2021-06-15 16:00:00
-0.1700000000000017,-0.008947368421052721,19.17,19.57,18.29,19.03,7237486,-36.00411072367143,19.17,2021-06-16 12:00:00
0.0,0.0,19.0,19.22,18.88,19.15,195586,0.0,19.0,2021-06-16 16:00:00
